,TID,Version,Volume,_id,name,path,rights
76,0edb177a-2208-40ee-d5-bb-7a17db0e0822,2,VOLDATAG,5a67c1b62525b99975918c6b,.CN=IPO.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/IPO,rwcefm
77,3662f2e1-5849-4891-33-97-e1f262364958,2,VOLDATAG,5a67c1b62525b99975918c6d,.CN=BLUE-SOLUTION-DAF.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BLUE SOLUTIONS DAF,rwcefm
78,6a3ba500-3ce6-11db-b9-f7-00c09f2354bb,2,VOLDATAG,5a67c1b62525b99975918c6f,.CN=QIA742.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BLUE SOLUTIONS DAF,rwcefm
79,a37aeb80-7716-11dc-b3-9c-00065bf7dbc8,2,VOLDATAG,5a67c1b62525b99975918c71,.CN=GBF915.OU=BOLLOREMEDIA.OU=MEDIA.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BLUE SOLUTIONS DAF,rwcefm
80,e772f07e-158f-42c9-84-8b-7ef072e78f15,2,VOLDATAG,5a67c1b62525b99975918c73,.CN=FMB335.OU=CONSOLIDATION.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BLUE SOLUTIONS DAF,rwcefm
81,1146edd9-1d3d-4efe-f9-9d-d9ed46113d1d,2,VOLDATAG,5a67c1b62525b99975918c75,.CN=L_BOL_PTX_FILR_BluesolutionDaf.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/BLUE SOLUTIONS DAF,rwcefm
82,935d2eb5-fe9a-4594-ea-8c-b52e5d939afe,2,VOLDATAG,5a67c1b62525b99975918c77,.CN=MIDDLE_OFFICE_INDUSTRY.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/MIDDLE OFFICE INDUSTRY,rwceafm
83,22adc052-c7aa-440a-b3-9c-52c0ad22aac7,2,VOLDATAG,5a67c1b62525b99975918c79,.CN=SERVEUR_AEG_DELOITTE_CONSO.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/SERVEUR AEG DELOITTE CONSO,rwcefm
84,310070b0-54f2-4798-9b-b2-b0700031f254,2,VOLDATAG,5a67c1b62525b99975918c7b,.CN=L_BOL_PTX_FILR_IFRS15.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Contrats Clients IFRS15,rwcefm
85,9e8eaa6b-c0e9-4d73-7d-98-6baa8e9ee9c0,2,VOLDATAG,5a67c1b62525b99975918c7d,.CN=L_BOL_PTX_FILR_Collectes IFC et NRE.OU=GROUPES.OU=BOLLORE.OU=PTX.O=GB1.T=CERAMIC_TREE.,/ECHANGES/Collectes IFC et NRE,rwcefm
