,_id,dn,groupid,member,uid
9725,5a58d8548a714b91a7719028,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=PLGS,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1",PLGS
9726,5a58d8548a714b91a771902b,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=MCEN,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1",MCEN
9727,5a58d8548a714b91a771902e,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=FDBT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1",FDBT
9728,5a58d8548a714b91a7719031,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=CBOE,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1",CBOE
9729,5a58d8548a714b91a7719034,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=RSWZ,ou=DIR-ACT-INDUSTRIELLES,ou=BOLLORE,ou=PTX,o=GB1",RSWZ
9730,5a58d8548a714b91a7719037,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=MGRY,ou=DIR-GENERALE,ou=BOLLORE,ou=PTX,o=GB1",MGRY
9731,5a58d8548a714b91a771903a,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=SCNT,ou=DIVISION-FILMS,ou=BOLLORE,ou=PTX,o=GB1",SCNT
9732,5a58d8548a714b91a771903d,"cn=Films,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",Films,"cn=JPVS,ou=DSI,ou=BOLLORE,ou=PTX,o=GB1",JPVS
9733,5a58d8548a714b91a7719040,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=HCMN,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",HCMN
9734,5a58d8548a714b91a7719043,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=MSOY,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",MSOY
9735,5a58d8548a714b91a7719046,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=SNDR,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",SNDR
9736,5a58d8548a714b91a7719049,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=BCSS,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",BCSS
9737,5a58d8548a714b91a771904c,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=GCEE,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",GCEE
9738,5a58d8548a714b91a771904f,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=MJFT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MJFT
9739,5a58d8548a714b91a7719052,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=FBTU,ou=BOLLOREMEDIA,ou=MEDIA,ou=PTX,o=GB1",FBTU
9740,5a58d8548a714b91a7719055,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=MSVR,ou=UNICAF,ou=PTX,o=GB1",MSVR
9741,5a58d8548a714b91a7719058,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=EGTF,ou=UNICAF,ou=PTX,o=GB1",EGTF
9742,5a58d8548a714b91a771905b,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=GJUE,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",GJUE
9743,5a58d8548a714b91a771905e,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=AMVL,ou=UNICAF,ou=PTX,o=GB1",AMVL
9744,5a58d8548a714b91a7719061,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=STDMAT05,ou=MATINPLUS,ou=MEDIA,ou=PTX,o=GB1",STDMAT05
9745,5a58d8548a714b91a7719064,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=VAAS,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",VAAS
9746,5a58d8548a714b91a7719067,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=AWNK,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",AWNK
9747,5a58d8548a714b91a771906a,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=NCII,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",NCII
9748,5a58d8548a714b91a771906d,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=ASSIB01,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",ASSIB01
9749,5a58d8548a714b91a7719070,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=ASSIB02,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",ASSIB02
9750,5a58d8548a714b91a7719073,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=JDAR,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",JDAR
9751,5a58d8548a714b91a7719076,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=GLRX,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",GLRX
9752,5a58d8548a714b91a7719079,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=ASSIB03,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",ASSIB03
9753,5a58d8548a714b91a771907c,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=ASSIB04,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",ASSIB04
9754,5a58d8548a714b91a771907f,"cn=DP-RESEAU-DEPOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-RESEAU-DEPOT,"cn=JBNA,ou=DIR-ACHATS,ou=BOLLORE,ou=PTX,o=GB1",JBNA
9755,5a58d8558a714b91a7719082,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=GBCD,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",GBCD
9756,5a58d8558a714b91a7719085,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LLIE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",LLIE
9757,5a58d8558a714b91a7719088,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=FIZI,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",FIZI
9758,5a58d8558a714b91a771908b,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CCAT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CCAT
9759,5a58d8558a714b91a771908e,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SPVS,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SPVS
9760,5a58d8558a714b91a7719091,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SKMR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SKMR
9761,5a58d8558a714b91a7719094,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=ASTE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",ASTE
9762,5a58d8558a714b91a7719097,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGIE2,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE2
9763,5a58d8558a714b91a771909a,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=WAOR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",WAOR
9764,5a58d8558a714b91a771909d,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=VMEN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VMEN
9765,5a58d8558a714b91a77190a0,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SVET,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SVET
9766,5a58d8558a714b91a77190a3,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGIE5,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE5
9767,5a58d8558a714b91a77190a6,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGIE4,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE4
9768,5a58d8558a714b91a77190a9,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=PGEN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PGEN
9769,5a58d8558a714b91a77190ac,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGIE7,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE7
9770,5a58d8558a714b91a77190af,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=PBBN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PBBN
9771,5a58d8558a714b91a77190b2,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=VRAD,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VRAD
9772,5a58d8558a714b91a77190b5,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=AGRE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",AGRE
9773,5a58d8558a714b91a77190b8,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LSLT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",LSLT
9774,5a58d8558a714b91a77190bb,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=QBAH,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",QBAH
9775,5a58d8558a714b91a77190be,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CGOE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CGOE
9776,5a58d8558a714b91a77190c1,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MLCR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MLCR
9777,5a58d8558a714b91a77190c4,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGI10,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI10
9778,5a58d8558a714b91a77190c7,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=DOFO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",DOFO
9779,5a58d8558a714b91a77190ca,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=PGBN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PGBN
9780,5a58d8558a714b91a77190cd,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGI13,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI13
9781,5a58d8558a714b91a77190d0,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CRJO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CRJO
9782,5a58d8558a714b91a77190d3,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=VFUE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VFUE
9783,5a58d8558a714b91a77190d6,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SGIO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SGIO
9784,5a58d8558a714b91a77190d9,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=VRIY,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VRIY
9785,5a58d8558a714b91a77190dd,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LMDY,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",LMDY
9786,5a58d8558a714b91a77190e0,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=AAIE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",AAIE
9787,5a58d8558a714b91a77190e3,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MPTR,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MPTR
9788,5a58d8558a714b91a77190e6,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=Stag60D8,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",Stag60D8
9789,5a58d8558a714b91a77190e9,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGI15,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI15
9790,5a58d8558a714b91a77190ec,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGIE6,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGIE6
9791,5a58d8558a714b91a77190ef,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STREGI17,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STREGI17
9792,5a58d8558a714b91a77190f2,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=ASFT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",ASFT
9793,5a58d8558a714b91a77190f5,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MMLT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MMLT
9794,5a58d8558a714b91a77190f8,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MGHO,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MGHO
9795,5a58d8558a714b91a77190fb,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CLVN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CLVN
9796,5a58d8558a714b91a77190fe,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CGWL,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CGWL
9797,5a58d8558a714b91a7719101,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR01,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR01
9798,5a58d8558a714b91a7719104,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR02,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR02
9799,5a58d8558a714b91a7719107,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LBOE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",LBOE
9800,5a58d8558a714b91a771910a,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR03,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR03
9801,5a58d8558a714b91a771910d,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR04,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR04
9802,5a58d8558a714b91a7719110,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=VLUT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",VLUT
9803,5a58d8558a714b91a7719113,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=FMSI,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",FMSI
9804,5a58d8558a714b91a7719116,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR06,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR06
9805,5a58d8558a714b91a7719119,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR07,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR07
9806,5a58d8558a714b91a771911c,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR08,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR08
9807,5a58d8558a714b91a771911f,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=CPOZ,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",CPOZ
9808,5a58d8558a714b91a7719122,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR11,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR11
9809,5a58d8558a714b91a7719125,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SGUT,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1",SGUT
9810,5a58d8558a714b91a7719128,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LSCPTBM1,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1",LSCPTBM1
9811,5a58d8558a714b91a771912b,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=BAUN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",BAUN
9812,5a58d8558a714b91a771912e,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=FVEE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",FVEE
9813,5a58d8558a714b91a7719131,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=AGNA,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",AGNA
9814,5a58d8558a714b91a7719134,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SRSA,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SRSA
9815,5a58d8558a714b91a7719137,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MPNI,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MPNI
9816,5a58d8558a714b91a771913a,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=PRGN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",PRGN
9817,5a58d8558a714b91a771913d,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR10,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR10
9818,5a58d8558a714b91a7719140,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=LSCPTBM2,ou=COMPTABILITE,ou=BOLLORE,ou=PTX,o=GB1",LSCPTBM2
9819,5a58d8558a714b91a7719143,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=NRDS,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",NRDS
9820,5a58d8558a714b91a7719146,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=BNAT,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",BNAT
9821,5a58d8558a714b91a7719149,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=EDEE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",EDEE
9822,5a58d8558a714b91a771914c,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR09,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR09
9823,5a58d8558a714b91a771914f,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR12,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR12
9824,5a58d8558a714b91a7719152,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=TBAN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",TBAN
9825,5a58d8558a714b91a7719155,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=STBMR13,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",STBMR13
9826,5a58d8558a714b91a7719158,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MSTE,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MSTE
9827,5a58d8558a714b91a771915b,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=MSRN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",MSRN
9828,5a58d8558a714b91a771915e,"cn=DP-MEDIAPILOT,ou=GROUPES,ou=BOLLORE,ou=PTX,o=GB1",DP-MEDIAPILOT,"cn=SMSN,ou=BOLLOREMEDIAREGIE,ou=MEDIA,ou=PTX,o=GB1",SMSN
