,Volume,_id,path,quota
1032,VOLDATAH,5a0c05ca6be3647bbe197c79,\HOME\CAPTAING6,1024000000
1033,VOLDATAH,5a0c05ca6be3647bbe197c7b,\HOME\FIRSTOFFICERG6,1024000000
1034,VOLDATAH,5a0c05ca6be3647bbe197c7d,\HOME\TECHNICIANG6,1024000000
1035,VOLDATAH,5a0c05ca6be3647bbe197c7f,\HOME\LSTECDSI,1024000000
1036,VOLDATAH,5a0c05ca6be3647bbe197c81,\HOME\LSCONSO3,1024000000
1037,VOLDATAH,5a0c05ca6be3647bbe197c83,\HOME\SMLT,1024000000
1038,VOLDATAH,5a0c05ca6be3647bbe197c85,\HOME\STDMAT05,1024000000
1039,VOLDATAH,5a0c05ca6be3647bbe197c87,\HOME\STBMD01,1024000000
1040,VOLDATAH,5a0c05ca6be3647bbe197c89,\HOME\FLDN,1024000000
1041,VOLDATAH,5a0c05ca6be3647bbe197c8b,\HOME\TDMY,1024000000
1042,VOLDATAH,5a0c05ca6be3647bbe197c8d,\HOME\APOI,1024000000
1043,VOLDATAH,5a0c05ca6be3647bbe197c8f,\HOME\STBMR10,1024000000
1044,VOLDATAH,5a0c05ca6be3647bbe197c91,\HOME\EBUX,1024000000
1045,VOLDATAH,5a0c05ca6be3647bbe197c93,\HOME\LSCOM01,1024000000
1046,VOLDATAH,5a0c05ca6be3647bbe197c95,\HOME\AMCI,1024000000
1047,VOLDATAH,5a0c05ca6be3647bbe197c97,\HOME\CPOZ,1024000000
1048,VOLDATAH,5a0c05ca6be3647bbe197c99,\HOME\BLX,1024000000
1049,VOLDATAH,5a0c05ca6be3647bbe197c9b,\HOME\DCSL,1024000000
1050,VOLDATAH,5a0c05ca6be3647bbe197c9d,\HOME\SLOX,2048000000
1051,VOLDATAH,5a0c05ca6be3647bbe197c9f,\HOME\PAOR,1024000000
1052,VOLDATAH,5a0c05ca6be3647bbe197ca1,\HOME\PLMX,1024000000
1053,VOLDATAH,5a0c05ca6be3647bbe197ca3,\HOME\MHSN,1024000000
1054,VOLDATAH,5a0c05ca6be3647bbe197ca5,\HOME\MDEN,1024000000
1055,VOLDATAH,5a0c05ca6be3647bbe197ca7,\HOME\KRMI,1024000000
1056,VOLDATAH,5a0c05ca6be3647bbe197ca9,\HOME\FTIT,1024000000
1057,VOLDATAH,5a0c05ca6be3647bbe197cab,\HOME\MSIN,1536000000
