,Volume,_id,path,quota
1052,VOLDATAG,5a55ff008a714b91a76b7618,\HOME\PLMX,1024000000
1053,VOLDATAG,5a55ff008a714b91a76b761a,\HOME\MHSN,1024000000
1054,VOLDATAG,5a55ff008a714b91a76b761c,\HOME\MDEN,1024000000
1055,VOLDATAG,5a55ff008a714b91a76b761e,\HOME\KRMI,1024000000
1056,VOLDATAG,5a55ff008a714b91a76b7620,\HOME\FTIT,1024000000
1057,VOLDATAG,5a55ff008a714b91a76b7622,\HOME\MSIN,1536000000
1058,VOLDATAG,5a55ff008a714b91a76b7624,\HOME\GDANY,1024000000
1059,VOLDATAG,5a55ff008a714b91a76b7626,\HOME\MAAD,1024000000
1060,VOLDATAG,5a55ff008a714b91a76b7628,\HOME\PILOTES,1024000000
1061,VOLDATAG,5a55ff008a714b91a76b762a,\HOME\PAGR,1024000000
1062,VOLDATAG,5a55ff008a714b91a76b762c,\HOME\STBMR11,1024000000
1063,VOLDATAG,5a55ff008a714b91a76b762e,\HOME\ASNO,1024000000
1064,VOLDATAG,5a55ff008a714b91a76b7630,\HOME\STDMAT03,1024000000
1065,VOLDATAG,5a55ff008a714b91a76b7632,\HOME\SFSD2,1024000000
1066,VOLDATAG,5a55ff008a714b91a76b7634,\HOME\NCUI,1024000000
1067,VOLDATAG,5a55ff008a714b91a76b7636,\HOME\STTITRE2,1024000000
1068,VOLDATAG,5a55ff008a714b91a76b7638,\HOME\CDNY,1024000000
1069,VOLDATAG,5a55ff008a714b91a76b763a,\HOME\FHLE,1024000000
1070,VOLDATAG,5a55ff008a714b91a76b763c,\HOME\STDMAT04,1024000000
1071,VOLDATAG,5a55ff008a714b91a76b763e,\HOME\LSCPTA06,1024000000
1072,VOLDATAG,5a55ff008a714b91a76b7640,\HOME\LFHT,1024000000
1073,VOLDATAG,5a55ff008a714b91a76b7642,\HOME\TMRE,1024000000
1074,VOLDATAG,5a55ff008a714b91a76b7644,\HOME\SECUVAUC,1024000000
1075,VOLDATAG,5a55ff008a714b91a76b7646,\HOME\PFBI,1024000000
1076,VOLDATAG,5a55ff008a714b91a76b7648,\HOME\SECTITRE,1024000000
1077,VOLDATAG,5a55ff008a714b91a76b764a,\HOME\NLRE,1024000000
1078,VOLDATAG,5a55ff008a714b91a76b764c,\HOME\ADCL,1024000000
1079,VOLDATAG,5a55ff008a714b91a76b764e,\HOME\LSBLUE01,1024000000
1080,VOLDATAG,5a55ff008a714b91a76b7650,\HOME\GJUE,1024000000
1081,VOLDATAG,5a55ff008a714b91a76b7652,\HOME\AMVL,1024000000
1082,VOLDATAG,5a55ff008a714b91a76b7654,\HOME\FBGE,1024000000
1083,VOLDATAG,5a55ff008a714b91a76b7656,\HOME\CLBE,1024000000
1084,VOLDATAG,5a55ff008a714b91a76b7658,\HOME\NAID,1024000000
1085,VOLDATAG,5a55ff008a714b91a76b765a,\HOME\PCSURETE,1024000000
1086,VOLDATAG,5a55ff008a714b91a76b765c,\HOME\PCINCENDIE,1024000000
1087,VOLDATAG,5a55ff008a714b91a76b765e,\HOME\SGUT,1024000000
1088,VOLDATAG,5a55ff008a714b91a76b7660,\HOME\LSCPTBM1,1024000000
1089,VOLDATAG,5a55ff008a714b91a76b7662,\HOME\INCENDIE,1024000000
1090,VOLDATAG,5a55ff008a714b91a76b7664,\HOME\AMDT,2048000000
1091,VOLDATAG,5a55ff008a714b91a76b7666,\HOME\JFRU,1024000000
1092,VOLDATAG,5a55ff008a714b91a76b7668,\HOME\STAGEPI,1024000000
1093,VOLDATAG,5a55ff008a714b91a76b766a,\HOME\LSTECDSI2,1024000000
1094,VOLDATAG,5a55ff008a714b91a76b766c,\HOME\FBZR,1024000000
1095,VOLDATAG,5a55ff008a714b91a76b766e,\HOME\STAGE1BM,1024000000
1096,VOLDATAG,5a55ff008a714b91a76b7670,\HOME\STDMAT06,1024000000
1097,VOLDATAG,5a55ff008a714b91a76b7672,\HOME\TLOE,1024000000
1098,VOLDATAG,5a55ff008a714b91a76b7674,\HOME\JMSI,1024000000
1099,VOLDATAG,5a55ff008a714b91a76b7676,\HOME\PLAL,1024000000
1100,VOLDATAG,5a55ff008a714b91a76b7678,\HOME\DIRGEN,1024000000
1101,VOLDATAG,5a55ff008a714b91a76b767a,\HOME\JMRS,3072000000
1102,VOLDATAG,5a55ff008a714b91a76b767c,\HOME\LS3DSI,1024000000
1103,VOLDATAG,5a55ff008a714b91a76b767e,\HOME\BAUN,1024000000
1104,VOLDATAG,5a55ff008a714b91a76b7680,\HOME\MCRY_OL,1024000000
1105,VOLDATAG,5a55ff008a714b91a76b7682,\HOME\LSBLUE02,1024000000
1106,VOLDATAG,5a55ff008a714b91a76b7684,\HOME\LBTN,1024000000
1107,VOLDATAG,5a55ff008a714b91a76b7686,\HOME\CSHD,1024000000
1108,VOLDATAG,5a55ff008a714b91a76b7688,\HOME\CVNT,1024000000
1109,VOLDATAG,5a55ff008a714b91a76b768a,\HOME\VAAS,1024000000
1110,VOLDATAG,5a55ff008a714b91a76b768c,\HOME\MCBT,1024000000
1111,VOLDATAG,5a55ff008a714b91a76b768e,\HOME\FVEE,1024000000
1112,VOLDATAG,5a55ff008a714b91a76b7690,\HOME\VHFR,1024000000
1113,VOLDATAG,5a55ff008a714b91a76b7692,\HOME\BOLLPRE,1024000000
1114,VOLDATAG,5a55ff008a714b91a76b7694,\HOME\STDMAT07,1024000000
1115,VOLDATAG,5a55ff008a714b91a76b7696,\HOME\STDMAT08,1024000000
1116,VOLDATAG,5a55ff008a714b91a76b7698,\HOME\JAUN,1536000000
1117,VOLDATAG,5a55ff008a714b91a76b769a,\HOME\AGNA,1024000000
1118,VOLDATAG,5a55ff008a714b91a76b769c,\HOME\LSJURI02,1024000000
1119,VOLDATAG,5a55ff008a714b91a76b769e,\HOME\RVIE,1024000000
1120,VOLDATAG,5a55ff008a714b91a76b76a0,\HOME\ACTE,1024000000
1121,VOLDATAG,5a55ff008a714b91a76b76a2,\HOME\SRSA,1024000000
1122,VOLDATAG,5a55ff008a714b91a76b76a4,\HOME\MTSU,1024000000
1123,VOLDATAG,5a55ff008a714b91a76b76a6,\HOME\FGLU,1024000000
1124,VOLDATAG,5a55ff008a714b91a76b76a8,\HOME\MKIK,1024000000
1125,VOLDATAG,5a55ff008a714b91a76b76aa,\HOME\JDEM,1024000000
1126,VOLDATAG,5a55ff008a714b91a76b76ac,\HOME\NRNL,1024000000
1127,VOLDATAG,5a55ff008a714b91a76b76ae,\HOME\AWNK,1024000000
1128,VOLDATAG,5a55ff008a714b91a76b76b0,\HOME\JLST,1024000000
1129,VOLDATAG,5a55ff008a714b91a76b76b2,\HOME\LSDRHG1,1024000000
1130,VOLDATAG,5a55ff008a714b91a76b76b4,\HOME\SNAA,1024000000
1131,VOLDATAG,5a55ff008a714b91a76b76b6,\HOME\ARST,1024000000
1132,VOLDATAG,5a55ff008a714b91a76b76b8,\HOME\AAAD,1024000000
1133,VOLDATAG,5a55ff008a714b91a76b76ba,\HOME\MPNI,1024000000
